stt,file_path,duration,lastest_used_value
97,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\155 Bé Cá.mp4,3:03,18375086
98,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\156 Bé Cá.mp4,4:26,18373394
99,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\157 Bé Cá.mp4,4:13,18373424
100,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\158 Bé Cá.mp4,4:10,18373443
101,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\159 Bé Cá.mp4,5:33,18373378
102,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\160 Bé Cá.mp4,2:57,18373592
103,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\161 Bé Cá.mp4,4:52,18373405
104,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\162 Bé Cá.mp4,3:28,18373531
105,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\163 Bé Cá.mp4,4:00,18373474
106,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\164 Bé Cá.mp4,3:15,18373669
107,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\165 Bé Cá.mp4,3:07,18373695
108,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\166 Bé Cá.mp4,3:15,18373676
109,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\167 Bé Cá.mp4,3:49,18371417
110,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\168 Bé Cá.mp4,3:05,18373721
