stt,file_path,duration,lastest_used_value
490,\\Fmc\E\Findtoys\V61\61.mp4,6:03,108844439
491,\\Fmc\E\Findtoys\V62\62-1.mp4,2:08,108926582
492,\\Fmc\E\Findtoys\V62\62-2.mp4,2:01,11410681
493,\\Fmc\E\Findtoys\V62\62.mp4,4:10,109122535
494,\\Fmc\E\Findtoys\V63\63.mp4,5:32,108583625
495,\\Fmc\E\Findtoys\V64\64.mp4,6:38,109116739
496,\\Fmc\E\Findtoys\V65\65.mp4,7:02,109102641
497,\\Fmc\E\Findtoys\V66\66.mp4,7:36,108498619
498,\\Fmc\E\Findtoys\V67\67.mp4,6:51,108252954
499,\\Fmc\E\Findtoys\V68\68.mp4,5:23,108855758
500,\\Fmc\E\Findtoys\V69\69.mp4,6:46,108856670
501,\\Fmc\E\Findtoys\V7\V7.mp4,4:14,112209644
502,\\Fmc\E\Findtoys\V70\70.mp4,6:53,108842891
503,\\Fmc\E\Findtoys\V71\71.mp4,3:55,108832240
504,\\Fmc\E\Findtoys\V72\V72 - sửa.mp4,6:42,108750075
505,\\Fmc\E\Findtoys\V72\V72.mp4,6:42,108757686
506,\\Fmc\E\Findtoys\V73\73.mp4,7:00,108757389
507,\\Fmc\E\Findtoys\V74\73.mp4,7:00,108757389
508,\\Fmc\E\Findtoys\V74\74.mp4,5:02,108749575
509,\\Fmc\E\Findtoys\V75\75 - sửa.mp4,5:04,108682886
510,\\Fmc\E\Findtoys\V75\75.mp4,5:04,108683594
511,\\Fmc\E\Findtoys\V76\76.mp4,6:01,108694034
512,\\Fmc\E\Findtoys\V77\77.mp4,7:42,108686165
513,\\Fmc\E\Findtoys\V78\V78.mp4,6:57,108583138
514,\\Fmc\E\Findtoys\V79\79.mp4,7:50,108672864
515,\\Fmc\E\Findtoys\V8\V8.mp4,4:56,112148459
516,\\Fmc\E\Findtoys\V80\80.mp4,5:00,108673896
517,\\Fmc\E\Findtoys\V81\81.mp4,7:45,108665539
518,\\Fmc\E\Findtoys\V82\V82.MP4,9:16,108489150
519,\\Fmc\E\Findtoys\V83\83.mp4,5:52,108662153
520,\\Fmc\E\Findtoys\V84\V84.MP4,4:31,108488850
521,\\Fmc\E\Findtoys\V85\85.mp4,8:35,108575107
522,\\Fmc\E\Findtoys\V86\86.mp4,7:51,108499902
523,\\Fmc\E\Findtoys\V87\V87.mp4,5:17,108495892
524,\\Fmc\E\Findtoys\V88\88.mp4,3:52,108494030
525,\\Fmc\E\Findtoys\V89\89.mp4,7:11,108336335
526,\\Fmc\E\Findtoys\V9\V9.mp4,3:26,111864663
527,\\Fmc\E\Findtoys\V90\V90.MP4,6:00,108487708
528,\\Fmc\E\Findtoys\V92\V92.MP4,4:41,108487207
529,\\Fmc\E\Findtoys\V93\93.mp4,8:04,107458132
530,\\Fmc\E\Findtoys\V94\V94.mp4,5:24,108488570
531,\\Fmc\E\Findtoys\V95\V95.mp4,5:24,108340045
532,\\Fmc\E\Findtoys\V96\V96.mp4,5:56,108255544
533,\\Fmc\E\Findtoys\V97\V97.mp4,4:38,108239919
534,\\Fmc\E\Findtoys\V98\V98.mp4,4:42,108235218
535,\\Fmc\E\Findtoys\V99\V99.mp4,4:36,108227566
